file_name,Molar_volume,HOMO,LUMO,HOMO_LUMO_Gap,Dipole_Moment,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,Ef
101,205.7723988,-0.244712579,-0.042447513,0.202265066,3.015311153,12.13691232,12.13691232,0.322411187,-4.321816893,0.768815841,11.69230769,190.168,181.096,190.0717829,72,0,0.417398651,-0.330141632,0.417398651,0.330141632,1.307692308,2,2.538461538,19.41317055,10.13653656,2.302943899,-2.064017111,2.282773265,-2.080740445,5.202657637,-0.13742092,2.038416335,2.918068424,282.9627826,9.897341225,6.804721654,6.804721654,6.037023368,3.749846708,3.749846708,2.618298618,2.618298618,1.555216273,1.555216273,0.9459873,0.9459873,-1.1,680.8310558,9.984033613,3.740446763,2.69463812,73.58237435,5.733667477,0,0,0,0,6.176298517,4.983978521,0,13.17124514,0,0,24.59539659,12.39368714,5.563451492,13.17124514,0,0,4.983978521,5.733667477,12.59712014,6.544756406,29.5869572,0,0,5.733667477,13.17124514,0,0,11.52873493,12.59712014,0,11.12690298,18.46005421,0,0,0,38.91,11.73975001,13.17124514,0,0,18.52902952,12.26321064,6.196843572,0,0,4.983978521,5.733667477,36.41073696,0,3.494143519,0,4.998397109,0,1.069305556,-1.711660998,0.322411187,0,0.375,13,2,2,0,0,0,0,1,1,2,1,5,2,0,0,0,1,1.6016,41.9974,-2.238119293
102,170.7293824,-0.23007568,-0.030895753,0.199179927,3.395833596,12.3385771,12.3385771,0.438935185,-0.438935185,0.614637775,9.8,140.161,131.089,140.0749765,54,0,0.212552267,-0.330084386,0.330084386,0.212552267,1.5,2.3,2.9,19.14292292,10.26233475,1.927175638,-1.94456814,1.963423353,-2.041133672,5.042155717,0.576337883,1.88146485,2.746306375,212.5160097,7.397341225,5.548792708,5.548792708,4.825698503,3.142014449,3.142014449,1.990323245,1.990323245,1.17325913,1.17325913,0.7374331,0.7374331,-0.96,199.4352741,7.150619469,3.269363579,1.771713778,58.88636143,5.733667477,0,0,5.947697344,0,0,0,4.983978521,4.390415048,0,6.066367068,18.67749054,12.11474962,0,4.390415048,0,0,4.983978521,5.733667477,6.420821623,6.544756406,29.84072654,0,0,5.733667477,4.390415048,0,0,11.52873493,6.420821623,5.947697344,5.693927995,18.19910121,0,0,0,38.91,5.947697344,4.390415048,0,0,18.65950602,0,6.066367068,12.13273414,0,4.983978521,5.733667477,12.3385771,0,3.61625,0,5.958813303,-0.438935185,4.711591081,0.636666667,0.51037037,0,0.285714286,10,2,2,0,0,0,0,1,1,2,1,3,2,0,0,0,1,0.7219,36.9534,-2.302126237
103,227.567554,-0.207144351,-0.016771017,0.190373334,3.631655636,12.23757976,12.23757976,0.385164163,-4.291265235,0.790561042,11.42857143,204.195,193.107,204.087433,78,0,0.415985303,-0.38376506,0.415985303,0.38376506,1.285714286,2,2.571428571,19.41317023,10.16815519,2.297295451,-2.090910341,2.299442957,-2.133788294,5.458987869,-0.137093085,2.138100925,2.791612919,296.3536953,10.60444801,7.434858327,7.434858327,6.537023368,4.150115596,4.150115596,2.794015492,2.794015492,1.663359628,1.663359628,1.02198975,1.02198975,-1.23,1165.265004,10.84830854,4.323475615,2.917939516,79.91258855,11.05045608,0,0,0,0,6.176298517,0,0,13.17124514,0,6.066367068,18.19910121,18.77689909,5.563451492,13.17124514,5.687386275,0,0,5.733667477,6.176298517,18.40630142,29.82891977,0,0,11.05045608,18.85863142,0,0,13.08951281,6.176298517,0,5.563451492,24.26546827,0,0,0,38.05,11.73975001,13.17124514,0,0,18.77689909,12.13273414,6.066367068,6.066367068,0,5.316788604,5.733667477,36.71273928,0,0,2.781805556,4.997697114,0,5.037559051,-4.291265235,0.844797572,0,0.333333333,14,3,2,0,0,0,1,0,1,2,2,5,3,0,0,0,1,2.076,48.9881,-2.392950945
104,225.5460182,-0.246891682,-0.03872419,0.208167493,5.667056947,12.12238473,12.12238473,0.574537037,-4.391595805,0.761790041,13,204.195,193.107,204.087433,78,0,0.432830963,-0.32180563,0.432830963,0.32180563,1.214285714,1.785714286,2.071428571,19.41321196,9.973533727,2.319937934,-2.183958286,2.277531293,-2.285155888,5.212692315,-0.140734327,2.013062329,3.015758255,275.314331,10.98312766,7.890508091,7.890508091,6.210343431,4.036786269,4.036786269,3.651561341,3.651561341,1.797934502,1.797934502,0.942695331,0.942695331,-1.1,781.0681836,10.97751938,3.236736796,2.445706371,79.94731646,5.733667477,5.693927995,0,0,0,6.176298517,4.983978521,0,13.17124514,0,6.066367068,25.47729296,11.73576882,0,13.17124514,0,0,4.983978521,5.733667477,25.56269817,0,29.5869572,0,0,5.733667477,13.17124514,0,0,4.983978521,11.71522377,0,25.10485389,18.32957771,0,0,0,38.91,17.40915176,13.17124514,0,0,5.563451492,12.26321064,6.066367068,13.8474744,0,4.983978521,5.733667477,36.3671542,0,3.311412037,0,4.701977513,0,2.277546296,-3.236017101,3.411260393,0,0.444444444,14,2,2,0,0,0,0,1,1,2,1,5,1,0,0,0,1,2.2942,46.4524,-2.256529056
105,173.1867295,-0.240687001,-0.028013033,0.212673968,2.108253279,12.65856481,12.65856481,0.270416667,-0.270416667,0.6570431,9.8,140.161,131.089,140.0749765,54,0,0.144210965,-0.330140774,0.330140774,0.144210965,1.6,2.4,3,19.14219869,10.17615658,1.969534935,-1.966821593,2.027789761,-2.038485221,5.119595778,0.60278534,1.943742041,2.811180917,212.5160097,7.397341225,5.548792708,5.548792708,4.842535255,3.1278653,3.1278653,2.005759682,2.005759682,1.270107008,1.270107008,0.762249033,0.762249033,-0.96,213.8116245,7.150619469,3.269363579,1.510397832,58.88636143,5.733667477,5.817220841,0,0,0,0,4.983978521,4.390415048,0,0,0,24.59539659,6.196843572,6.196843572,4.390415048,0,0,4.983978521,5.733667477,6.420821623,6.544756406,29.84072654,0,0,5.733667477,4.390415048,0,0,11.52873493,6.420821623,5.817220841,5.563451492,18.46005421,0,0,0,38.91,0,4.390415048,0,5.817220841,18.52902952,0,6.196843572,12.26321064,0,4.983978521,5.733667477,12.65856481,0,3.611351096,0,5.878926682,-0.270416667,1.641064815,3.340694444,0.473148148,0,0.285714286,10,2,2,0,0,0,0,1,1,2,1,3,2,0,0,0,1,0.7219,36.9534,-2.20446567
106,169.3523019,-0.23431178,-0.050121371,0.184190409,1.502342077,12.17070862,12.17070862,0.415952381,-0.415952381,0.635879973,9.8,141.149,133.085,141.0702255,54,0,0.159286357,-0.330024031,0.330024031,0.159286357,1.4,2,2.5,19.14216479,10.3878315,1.930192725,-1.930171055,1.91772206,-2.055904117,4.907113293,0.607876058,1.945144602,2.693803452,196.6528317,7.397341225,5.418656034,5.418656034,4.825698503,2.991745562,2.991745562,1.856185237,1.856185237,1.041749255,1.041749255,0.597218279,0.597218279,-1.03,210.075617,7.08148272,3.217441227,1.733776609,58.10600941,5.733667477,5.824404498,5.817220841,0,0,0,0,14.35837209,0,0,0,6.544756406,6.420821623,12.39368714,4.390415048,0,0,9.967957042,5.733667477,6.420821623,6.544756406,24.03531248,0,0,5.733667477,4.390415048,0,0,16.51271345,6.420821623,5.817220841,5.824404498,12.39368714,0,0,0,51.8,5.817220841,4.390415048,0,0,18.78998253,12.39368714,0,0,0,9.967957042,5.733667477,12.17070862,0,7.403796296,0,5.22484127,0.170992063,0,2.871296296,0.491698791,0,0.333333333,10,2,3,0,0,0,0,1,1,3,1,4,2,0,0,0,1,0.1169,34.7484,-2.15277587
107,199.0836374,-0.227980481,-0.019426309,0.208554172,3.644563701,12.80964191,12.80964191,0.235231481,-0.235231481,0.707938952,10,154.188,143.1,154.0906266,60,0,0.144162899,-0.330461778,0.330461778,0.144162899,1.545454545,2.363636364,3,19.14219893,10.13217355,1.98150393,-1.985820499,2.054984032,-2.011374756,5.117833872,0.598556126,2.033456737,2.620583402,225.0869723,8.104448007,6.255899489,6.255899489,5.342535255,3.6278653,3.6278653,2.359313072,2.359313072,1.506670282,1.506670282,0.899259409,0.899259409,-0.96,363.988756,8.139601594,4.031136963,2.272895837,65.25130354,5.733667477,5.817220841,0,0,0,0,4.983978521,4.390415048,0,0,0,31.01621821,6.196843572,6.196843572,4.390415048,0,0,4.983978521,5.733667477,12.84164325,6.544756406,29.84072654,0,0,5.733667477,4.390415048,0,0,11.52873493,6.420821623,5.817220841,11.98427311,18.46005421,0,0,0,38.91,0,4.390415048,0,5.817220841,18.52902952,6.420821623,6.196843572,12.26321064,0,4.983978521,5.733667477,12.80964191,0,3.646746504,0,5.987847222,-0.235231481,1.685509259,4.339848828,0.598971088,0,0.375,11,2,2,0,0,0,0,1,1,2,1,3,3,0,0,0,1,1.112,41.5704,-2.196863056
108,196.017844,-0.238053495,-0.025165062,0.212888433,3.754193563,12.50070862,12.50070862,0.278220899,-0.278220899,0.707938952,10,154.188,143.1,154.0906266,60,0,0.141253931,-0.330461785,0.330461785,0.141253931,1.454545455,2.272727273,2.909090909,19.14215305,10.14906703,1.937053703,-1.968602278,2.021437049,-2.001679783,5.094458712,0.617159841,2.010668526,2.564804993,225.0869723,8.104448007,6.255899489,6.255899489,5.325698503,3.621882235,3.621882235,2.403635695,2.403635695,1.431083681,1.431083681,0.89876182,0.89876182,-0.96,347.8456549,8.139601594,4.031136963,2.634866197,65.25130354,5.733667477,5.817220841,0,0,0,0,4.983978521,4.390415048,0,0,0,31.01621821,6.196843572,6.196843572,4.390415048,0,0,4.983978521,5.733667477,12.84164325,6.544756406,29.84072654,0,0,5.733667477,4.390415048,0,0,11.52873493,6.420821623,5.817220841,11.98427311,18.46005421,0,0,0,38.91,0,4.390415048,0,5.817220841,6.544756406,18.40509474,12.26321064,6.196843572,0,4.983978521,5.733667477,12.50070862,0,3.7213048,0,6.212703137,-0.278220899,1.48875,4.552657785,0.635429894,0,0.375,11,2,2,0,0,0,0,1,1,2,1,3,3,0,0,0,1,1.112,41.5704,-2.321446124
109,197.4967274,-0.233365145,-0.031599779,0.201765366,2.515764236,12.27304272,12.27304272,0.429168084,-0.429168084,0.662248827,10,154.188,143.1,154.0906266,60,0,0.212303326,-0.330461785,0.330461785,0.212303326,1.454545455,2.272727273,2.818181818,19.14292114,10.15183551,1.925526223,-1.96459659,2.006274202,-2.000827594,5.086075183,0.581557381,2.038174419,2.518637943,207.8369723,8.104448007,6.255899489,6.255899489,5.325698503,3.631948342,3.631948342,2.381399521,2.381399521,1.458218179,1.458218179,0.860515144,0.860515144,-0.96,358.7186978,8.139601594,4.031136963,2.634866197,65.25130354,5.733667477,0,0,5.947697344,0,0,0,4.983978521,4.390415048,0,6.066367068,31.01621821,6.196843572,0,4.390415048,0,0,4.983978521,5.733667477,12.84164325,6.544756406,29.84072654,0,0,5.733667477,4.390415048,0,0,11.52873493,6.420821623,5.947697344,11.98427311,18.32957771,0,0,0,38.91,5.947697344,4.390415048,0,0,6.544756406,18.40509474,6.066367068,12.26321064,0,4.983978521,5.733667477,12.27304272,0,3.52454554,0,6.350522329,-0.429168084,3.101035525,3.349291383,0.664063917,0,0.375,11,2,2,0,0,0,0,1,1,2,1,3,3,0,0,0,1,1.112,41.5704,-2.310247486
110,168.3198991,-0.243699232,-0.053594626,0.190104606,4.201837786,12.07348639,12.07348639,0.536698791,-0.693730159,0.594840509,9.8,141.149,133.085,141.0702255,54,0,0.308028076,-0.330140655,0.330140655,0.308028076,1.4,2,2.5,19.14371111,10.24279763,1.924311699,-1.934010082,1.93639274,-2.033703297,5.020926285,0.536036862,1.945144602,2.693803452,196.6528317,7.397341225,5.418656034,5.418656034,4.825698503,2.991745562,2.991745562,1.899018722,1.899018722,1.106817592,1.106817592,0.634785501,0.634785501,-1.03,210.075617,7.08148272,3.217441227,1.733776609,58.10600941,5.733667477,0,0,0,0,6.078173847,0,9.967957042,4.390415048,0,0,18.52902952,12.39368714,0,4.390415048,0,0,9.967957042,5.733667477,6.420821623,6.544756406,24.03531248,0,0,5.733667477,4.390415048,0,0,16.51271345,6.420821623,6.078173847,5.563451492,12.39368714,0,0,0,51.8,6.078173847,4.390415048,0,0,12.96557803,5.563451492,12.39368714,0,0,9.967957042,5.733667477,12.07348639,0,6.728796296,0,6.114007937,0,0,2.880343915,0.536698791,0,0.333333333,10,2,3,0,0,0,0,1,1,3,1,4,2,0,0,0,1,0.1169,34.7484,-2.225867424
111,173.2744548,-0.234257776,-0.020290971,0.213966805,1.486868263,12.68106481,12.68106481,0.221805556,-0.221805556,0.6570431,9.8,140.161,131.089,140.0749765,54,0,0.129011748,-0.330139807,0.330139807,0.129011748,1.6,2.4,3,19.14218695,10.18744421,1.970493292,-1.965320328,2.026586022,-2.040066783,5.11083844,0.606319763,1.943742041,2.811180917,212.5160097,7.397341225,5.548792708,5.548792708,4.842535255,3.1278653,3.1278653,2.005759682,2.005759682,1.257742046,1.257742046,0.749647903,0.749647903,-0.96,213.8116245,7.150619469,3.269363579,1.510397832,58.88636143,5.733667477,5.817220841,0,0,0,0,4.983978521,4.390415048,0,0,0,19.0319451,17.95713863,0,4.390415048,0,0,4.983978521,5.733667477,6.420821623,6.544756406,29.84072654,0,0,5.733667477,4.390415048,0,0,11.52873493,6.420821623,5.817220841,5.563451492,18.46005421,0,0,0,38.91,0,4.390415048,0,5.817220841,18.52902952,0,18.46005421,0,0,4.983978521,5.733667477,12.68106481,0,3.768564815,0,5.822945956,-0.221805556,1.338287037,3.48335034,0.460925926,0,0.285714286,10,2,2,0,0,0,0,1,1,2,1,3,2,0,0,0,1,0.7219,36.9534,-2.213726928
112,173.8258501,-0.243619398,-0.028101444,0.215517954,4.088352133,12.3385771,12.3385771,0.438935185,-0.438935185,0.614637775,9.8,140.161,131.089,140.0749765,54,0,0.212561893,-0.330142577,0.330142577,0.212561893,1.6,2.4,3,19.14292205,10.18607728,1.923004478,-1.948507564,1.989043575,-2.024380517,5.102854761,0.580961843,1.88146485,2.746306375,212.5160097,7.397341225,5.548792708,5.548792708,4.825698503,3.131948342,3.131948342,2.025488785,2.025488785,1.223990279,1.223990279,0.764743861,0.764743861,-0.96,199.4352741,7.150619469,3.269363579,1.771713778,58.88636143,5.733667477,0,0,5.947697344,0,0,0,4.983978521,4.390415048,0,0,30.66176366,6.196843572,0,4.390415048,0,0,4.983978521,5.733667477,6.420821623,6.544756406,29.84072654,0,0,5.733667477,4.390415048,0,0,11.52873493,6.420821623,5.947697344,5.563451492,18.32957771,0,0,0,38.91,5.947697344,4.390415048,0,0,12.96557803,5.563451492,12.26321064,6.066367068,0,4.983978521,5.733667477,12.3385771,0,3.414591837,0,6.16590514,-0.438935185,3.155555556,2.152546296,0.545092593,0,0.285714286,10,2,2,0,0,0,0,1,1,2,1,3,2,0,0,0,1,0.7219,36.9534,-2.108859771
113,187.28769,-0.204969704,0.010546662,0.215516366,2.224785851,8.89364229,8.89364229,0.306269841,0.306269841,0.635600039,9.7,137.182,126.094,137.084064,54,0,0.115094853,-0.507966645,0.507966645,0.115094853,1.2,1.8,2.3,16.25463255,10.14440885,1.889954194,-1.961150207,2.085489467,-2.014184612,5.253680585,0.474833337,1.945144602,2.693803452,192.9174942,7.397341225,5.748178504,5.748178504,4.825698503,3.306775684,3.306775684,2.205122315,2.205122315,1.369353007,1.369353007,0.829281264,0.829281264,-1.02,210.075617,7.091358575,3.224846567,1.739178486,60.2954118,10.84019487,5.749511833,0,0,0,0,0,0,0,0,12.13273414,30.66176366,0,0,5.106527395,0,0,0,5.733667477,6.420821623,6.544756406,29.82891977,0,5.749511833,5.733667477,0,5.749511833,0,11.6512838,6.420821623,0,5.563451492,24.26546827,0,0,0,46.25,0,0,0,0,12.29426824,6.420821623,5.563451492,12.13273414,12.13273414,0,10.84019487,0,0,0,8.89364229,6.503035714,0.306269841,7.097592593,0.875277778,0.657515117,0,0.25,10,3,2,0,0,0,1,0,1,2,2,2,2,0,0,0,1,0.8934,40.8652,-2.219017554
114,201.9181145,-0.209359953,-0.022358797,0.187001156,4.594925543,12.30425926,12.30425926,0.05712963,-4.384837963,0.662556388,11.69230769,190.168,181.096,190.0717829,72,0,0.416298902,-0.398715994,0.416298902,0.398715994,1.230769231,1.846153846,2.307692308,19.41317387,10.06669617,2.324051124,-2.112350056,2.3244014,-2.118534518,5.453927961,-0.137701909,2.026187795,3.23995308,306.7477158,10.06047793,6.727751546,6.727751546,5.947706971,3.605457397,3.605457397,2.618467657,2.618467657,1.659237956,1.659237956,1.035957724,1.035957724,-1.23,609.8825262,9.854961767,3.255592019,2.119344472,73.33767495,11.46733495,0,0,0,0,6.176298517,0,0,13.17124514,0,6.066367068,17.69618563,12.23214268,5.563451492,13.17124514,5.687386275,0,0,5.733667477,12.72105492,5.733667477,29.32600419,0,0,11.46733495,18.85863142,0,0,0,12.72105492,0,11.12690298,18.19910121,0,0,0,52.04,11.73975001,13.17124514,0,17.79559417,0,6.066367068,12.13273414,0,0,0,11.46733495,36.91277778,0,0,0,9.784652778,0,3.581134259,-4.384837963,-0.143726852,0,0.25,13,4,2,0,0,0,1,0,1,2,2,5,1,0,0,0,1,1.7463,43.7478,-2.217283249
115,211.6013925,-0.23559079,-0.045841363,0.189749427,1.697104094,10.95958286,10.95958286,0.320767196,-0.320767196,0.663123781,9.5,165.192,154.104,165.0789786,64,0,0.33734178,-0.465417521,0.465417521,0.33734178,1.416666667,2,2.416666667,16.52326026,10.13489109,2.02289409,-1.991468133,2.038963255,-2.017170888,5.887288454,0.060049826,2.167053353,2.843524062,266.3619538,8.974691495,6.910354708,6.910354708,5.774386908,3.649665467,3.649665467,2.392629194,2.392629194,1.6107357,1.6107357,0.894762322,0.894762322,-1.35,606.7749387,8.743896714,3.875200928,1.826040906,71.14118749,10.47053043,0,0,0,0,5.969305288,0,4.794537184,0,0,12.13273414,17.69618563,6.544756406,12.67324903,9.531400138,5.969305288,0,0,5.733667477,6.544756406,7.109797541,35.39237126,0,0,5.733667477,0,0,0,13.07910283,11.28161936,0,15.92144017,24.26546827,0,0,0,52.32,0,4.794537184,0,5.969305288,12.1082079,5.563451492,7.109797541,12.13273414,12.13273414,4.736862954,5.733667477,4.539577901,0,10.95958286,0,6.945426666,-0.320767196,7.028333333,0,0.487552201,1.360294233,0.222222222,12,2,3,0,0,0,1,0,1,3,1,3,2,0,0,0,1,0.9319,45.6729,-2.137613264
116,251.8116097,-0.23214712,-0.054313361,0.177833759,2.186482144,12.23295013,12.23295013,0.040069444,-4.399764464,0.879332512,11.8,238.64,228.56,238.0484607,84,0,0.417441616,-0.330460806,0.417441616,0.330460806,1.4,2.066666667,2.533333333,35.4956914,10.15959372,2.309443941,-2.080729239,2.306344632,-2.073356172,6.307875054,-0.137378043,2.142045848,2.883519944,338.6196086,11.47469149,7.812442639,8.568371585,6.947706971,4.365561718,4.743526191,3.04249746,3.449697587,1.862413126,2.189668117,1.074721043,1.335555716,-0.81,1690.074174,12.26047216,4.808167282,3.354210886,90.25058269,5.733667477,0,0,0,0,6.176298517,4.983978521,0,13.17124514,0,11.60093989,25.45276672,6.196843572,16.2800128,13.17124514,11.60093989,0,4.983978521,5.733667477,19.01794176,6.544756406,28.54322344,0,0,5.733667477,13.17124514,0,11.60093989,11.52873493,12.59712014,0,17.67820111,12.26321064,5.022633314,0,0,38.91,11.73975001,13.17124514,0,5.022633314,25.08032765,12.26321064,0,0,0,4.983978521,17.33460737,36.69885039,5.667869426,3.674699074,0.040069444,4.898908415,0,0.889291698,-2.465949507,0.457372173,0,0.444444444,15,2,2,0,0,0,0,1,1,2,1,6,3,0,0,0,1,2.6451,51.6244,-2.214991469
117,228.4560695,-0.231548048,-0.025717356,0.205830692,2.310235091,5.755857426,5.755857426,0.666897203,0.666897203,0.836313191,10.09090909,234.524,225.452,232.9606891,60,0,0.041691291,-0.330141917,0.330141917,0.041691291,1.454545455,2.181818182,2.727272727,79.91873099,10.15022815,1.976479073,-2.011126563,2.208614596,-2.023971832,9.103227214,0.963345508,1.952548904,2.899778231,249.8474159,8.267584714,5.979543585,8.32146907,5.236382105,3.377800026,4.548762768,2.274406631,3.56517931,1.428788306,2.4020904,0.879931969,1.760871763,-0.05,302.6450801,9.041324201,4.095630195,2.471928833,79.67199188,5.733667477,0,0,0,0,0,0,0,0,0,33.59725086,30.66176366,9.49535283,0,0,27.53088379,0,0,5.733667477,6.420821623,6.544756406,33.25790553,0,0,5.733667477,0,0,27.53088379,6.544756406,6.420821623,0,5.563451492,22.67182072,5.022633314,0,0,26.02,0,0,0,0,6.544756406,15.91617445,5.563451492,0,18.19910121,15.9299439,17.33460737,1.037453704,9.16393613,0,0.747820767,6.619123677,0,5.739220679,0.886658951,0.666897203,0,0.25,11,2,1,0,0,0,1,0,1,1,1,3,2,0,0,0,1,2.6037,51.9104,-2.378931729
118,211.5676064,-0.251642928,-0.060636694,0.191006234,2.305733085,12.27683862,12.27683862,0.0075,-4.425972222,0.693867263,11.07142857,200.163,193.107,200.0561329,74,0,0.414724087,-0.326544968,0.414724087,0.326544968,1.285714286,1.928571429,2.357142857,19.4131704,10.09630686,2.302711888,-2.08204842,2.321100919,-2.062366762,5.499151568,-0.137133155,2.153206151,3.263037451,376.6239486,10.76758471,7.097614872,7.097614872,6.468875021,3.758012794,3.758012794,2.70182163,2.70182163,1.669689698,1.669689698,1.020071344,1.020071344,-1.54,1087.369106,10.54025682,3.679464298,2.236159094,78.96527754,5.733667477,0,5.687386275,0,0,6.176298517,0,4.845012682,13.17124514,0,6.066367068,17.69618563,12.1082079,6.57213689,13.17124514,5.687386275,0,0,5.733667477,12.72105492,0,40.74315376,0,0,5.733667477,18.85863142,0,0,0,12.72105492,6.57213689,11.12690298,18.19910121,0,4.845012682,0,30.38,11.73975001,13.17124514,0,12.23214268,5.563451492,12.13273414,6.066367068,0,0,4.845012682,12.30580437,36.83051587,0,2.947777778,0,4.657517952,0,3.114166667,-4.425972222,6.625993953,0,0.222222222,14,2,2,0,0,0,1,0,1,1,1,5,1,0,0,0,1,2.71489,45.5974,-2.221049451
119,190.9518533,-0.240824053,-0.024585249,0.216238804,3.671619359,5.618079649,5.618079649,0.63356387,0.63356387,0.699937867,9.8,156.616,147.544,156.045426,54,0,0.058904157,-0.330084402,0.330084402,0.058904157,1.5,2.3,2.8,35.49569084,10.26420468,1.903856255,-1.947301779,2.050997338,-2.031613918,6.299384773,0.92319887,1.945144602,2.693803452,195.2660097,7.397341225,5.548792708,6.304721654,4.825698503,3.131948342,3.509912815,2.006429388,2.442865168,1.189120737,1.412698902,0.702211982,0.814001065,-0.6,210.075617,7.506382979,3.539427516,1.971279917,65.02409225,5.733667477,0,0,0,0,0,4.983978521,0,0,0,11.60093989,18.67749054,18.31159319,5.022633314,0,11.60093989,0,4.983978521,5.733667477,6.420821623,6.544756406,29.04613902,0,0,5.733667477,0,0,11.60093989,11.52873493,6.420821623,0,5.693927995,18.32957771,5.022633314,0,0,38.91,0,0,0,0,11.56738972,12.11474962,0,6.196843572,12.13273414,4.983978521,17.33460737,0,5.618079649,4.056064815,0.667380952,6.318105159,0,3.703117284,2.448132716,0.63356387,0,0.285714286,10,2,2,0,0,0,0,1,1,2,1,3,2,0,0,0,1,1.2362,42.0054,-2.213202628
120,183.2904075,-0.225971279,-0.007020535,0.218950744,1.940584639,12.72106481,12.72106481,0.159305556,-0.159305556,0.656765258,9.8,139.173,129.093,139.0797275,54,0,0.125942328,-0.33014079,0.33014079,0.125942328,1.3,2,2.6,19.14218572,10.13922611,1.959527983,-1.973062807,2.047996253,-2.034139826,5.167644814,0.609365859,1.943742041,2.811180917,210.1674942,7.397341225,5.678929381,5.678929381,4.842535255,3.278134187,3.278134187,2.130084686,2.130084686,1.3715134,1.3715134,0.856644629,0.856644629,-0.89,213.8116245,7.219769484,3.321482264,1.54435322,59.66671345,5.733667477,5.817220841,0,0,0,0,0,4.390415048,0,0,18.19910121,24.59539659,0,0,4.390415048,0,0,0,5.733667477,6.420821623,6.544756406,35.64614061,0,0,5.733667477,4.390415048,0,0,6.544756406,6.420821623,5.817220841,5.563451492,24.26546827,0,0,0,26.02,0,4.390415048,0,5.817220841,18.52902952,0,6.066367068,12.13273414,6.066367068,0,5.733667477,12.72106481,0,0,0,5.961834845,-0.159305556,6.691081822,0.617731481,0.500925926,0,0.25,10,2,1,0,0,0,1,0,1,1,1,2,2,0,0,0,1,1.3269,39.1584,-2.293992949
121,191.0548417,-0.237940875,-0.050146768,0.187794107,1.348684312,10.36930508,10.36930508,0.293703704,-0.908730159,0.657992588,9.545454545,151.165,142.093,151.0633285,58,0,0.335178588,-0.477639249,0.477639249,0.335178588,1.363636364,1.909090909,2.272727273,16.36553395,10.13615662,1.991434495,-1.956608613,2.022671723,-1.986541525,5.869966465,0.069664838,2.045606035,2.913801563,253.2994976,8.267584714,5.949320013,5.949320013,5.236382105,3.260899829,3.260899829,2.206200135,2.206200135,1.436588609,1.436588609,0.783405409,0.783405409,-1.35,335.4793898,7.753626943,3.163427799,1.782313714,64.4569339,10.84019487,0,0,0,0,5.969305288,0,4.794537184,0,0,12.13273414,17.69618563,6.544756406,5.563451492,9.901064579,5.969305288,0,0,5.733667477,6.544756406,0,35.39237126,0,0,5.733667477,0,0,0,11.07583268,6.544756406,0,15.92144017,24.26546827,0,0,0,63.32,5.969305288,4.794537184,0,0,12.1082079,5.563451492,0,24.26546827,0,0,10.84019487,0,0,10.36930508,8.517160809,6.56208664,-0.908730159,6.515833333,0,0.444344293,0,0.125,11,3,3,0,0,0,1,0,1,2,2,3,2,0,0,0,1,0.8435,41.2927,-2.079367866
